smiles,reagent1,reagent2,reagent3,reagent4,reaction,clogp,mol_weight,chemprop_score,chemprop_rdkit_score,random_forest_score,clogp_6.5
CC1=CC(F)=CC(C(=O)NCC2CC3(CC3)CN2C(=O)CNS(=O)(=O)C2CC2)=C1,19259211,72701,3102797.0,,275592,1.32682,423.51,0.000733152,0.000500177,0.009642857,0
CC=CC=CC(=O)NC1CN(C(=O)C2(COC)CC=CC2)CC2=CC=NN2C1,26371640,23026331,26036338.0,,275592,1.8251999999999995,384.48,0.00470888,0.005262339,0.016666667,0
CC1CCC(CNC(=O)CC2=CC=C3COCC3=C2)N(C(=O)C2=CC=CN2C)C1,22455733,7928,3762939.0,,275592,2.6549000000000014,395.503,0.004464696,0.01986979,0.012,0
O=C(C(C1=CC=CC=C1)N1CCC(O)CC1)N1CCN(C2=CC=CC3=C2NC(=O)N3)CC1,24555617,2199465,,,22,1.7028,435.528,0.012381156,0.025239983,0.025166667,0
CC1=CC(C(=O)N[C@H]2[C@@H]3CN(C(=O)C4(CO)CCCC4)C[C@@H]32)=C(C)N1C1CCOCC1,3100626,3479426,4296505.0,,275592,2.195739999999999,429.561,0.024975175,0.001913887,0.01435,0
CCN(CCN(CC)C(=O)C1CCCC2=C1NN=C2)C(=O)CC1=CC(C)=CC(C)=C1,11312580,61862,9548989.0,,275592,3.386140000000001,410.562,0.008669073,0.017764694,0.01875,0
CCN1C=C(Cl)C=C1C(=O)NCCC1CCCN(C(=O)CCOC(C)C)CC1,7925874,1370980,238930.0,,275592,3.725100000000003,411.974,0.003350312,0.00155906,0.012,0
CC1=NN(C(C)C)C(C)=C1CC(=O)N(C)CC1CCCN(C(=O)C2=C(C)OC(C#N)=C2)C1,8000648,8168574,17587146.0,,275592,3.4072400000000025,439.56,0.001445027,0.001475245,0.03365,0
CCC1=NOC(COCC(=O)NC[C@@]2(C)CCCN2C(=O)CC2COC(=O)C2)=N1,12408183,7968906,3478909.0,,275592,0.5991,408.455,0.001620042,0.000723551,0.009,0
O=C(CCC1=CC=CC=C1)NC1CCN(C(=O)C(=O)N2CCC(CCO)C2)CC1,3664402,144225,,,271949,0.9573000000000004,401.507,0.018735465,0.031897787,0.003,0
CC1CC2=CC=CC(C(=O)N3CCC[C@@H](CNC(=O)C4=CN=C5CCCCCN45)C3)=C2O1,4203383,3082179,24049988.0,,275592,3.2151000000000023,436.556,0.005001872,0.052348383,0.036,0
CC(C)(C)OC(=O)NC1CCOCC1C(=O)NCC1=CC(C(F)(F)F)=CC=C1F,75113,24289650,,,11,3.390500000000002,420.403,0.010317447,0.00917049,0.021502381,0
COC(C(=O)N1C[C@@H]2C[C@]2(NC(=O)CN2N=NC(C3CC3)=N2)C1)C1=CC(F)=CC(F)=C1,26991829,3771930,18362638.0,,275592,0.9334999999999996,432.431,0.003265309,0.001945315,0.0199,0
CC1=CC(C(=O)NCC(C)(CC(C)C)NC(=O)COCCCF)=NN=C1C,2810977,16029449,16544102.0,,275592,2.1204399999999994,382.48,0.01048877,0.004327687,0.013,0
CCN(C(=O)[C@H](O)CF)C1CCN(C(=O)CN2N=NN=C2C)C1,2436463,3481779,2993713.0,,275592,-1.2386799999999984,328.348,0.000570897,0.000478705,0.01325,0
COC1=NC=CC=C1CC(=O)NC1=C(Cl)C(C)=NN1C,22130030,3018227,,,11,1.96672,294.742,0.003083111,0.007787338,0.016,0
"COC1=CC=C(C[C@@H]2NC(=O)N([C@H]3CC[C@H]3NC(=O)OC(C)(C)C)C2=O)C=C1 |&1:12,15|",25249489,19247041,,,272212,2.213799999999999,389.452,0.050270694,0.001716356,0.01275,0
COC1(CNC(=O)[C@@H](CC(C)C)NC(C)=O)CN(C(=O)C2=CC(C)=NN2)C1,12408210,2242518,60537.0,,275592,0.226120000000001,379.461,0.003343175,0.001743223,0.0065,0
CC1=NOC(C)=C1CC(C)C(=O)N1[C@H]2CC[C@@H]1C[C@H](CNC(=O)CC1=CN=NS1)C2,26335985,3480038,3572069.0,,275592,2.4500400000000004,431.562,0.000461976,0.001927044,0.018352381,0
CC1=CC(=O)NN=C1C(=O)N1CC[C@@H](NC(=O)CN(C(=O)OC(C)(C)C)C2CC2)C1,69487,16558986,1950131.0,,275592,0.8085200000000001,419.482,0.003607966,0.003872327,0.01325,0
C/C(=C\C(=O)N1C2CCC1CN(C(=O)C(O)C1=CC=CC=C1)C2)C1=CN=CC=N1,2015099,24143976,666.0,,275592,1.8153,392.459,0.008214238,0.006716893,0.012535714,0
"O=C(NCC[C@H]1C[C@H](NC(=O)[C@H]2C[C@H]3C=CC[C@H](C3)C2)C1)C1=CN=C(C2=CC=CC=C2)O1 |&1:11,13,17|",26388280,3013006,26738107.0,,275592,4.348700000000004,433.552,0.000818433,0.002969984,0.041035714,0
CC1=NC=C2C(=N1)CC1CCC2N1CC1C=CCCC1,27321659,3696995,,,2230,3.202920000000001,269.392,0.005528837,0.002411905,0.0275,0
O=C(C#CC1CCC1)NCCC1CN(C(=O)CCC2CC2(Cl)Cl)CCO1,19365194,9397849,22128609.0,,275592,2.4976000000000003,401.334,0.000320228,0.000276153,0.0394,0
O=C(NC1CCCN(C(=O)C2=CN(C3CCOC3)N=N2)C1)C1=COC2=CC=CC=C12,699305,2041694,7077720.0,,275592,2.0202999999999998,409.446,0.005583176,0.0043553,0.0155,0
O=C(CN1CCS(=O)(=O)CC1)N1CCN(C(=O)C2=CC=CC(=O)O2)C(CO)C1,2795952,2989427,624960.0,,275592,-1.9844999999999944,413.452,0.001304162,0.031994616,0.033,0
CC(C)NC(=O)CN(C)CC(=O)N(C)CC1(CNC(=O)CN2CCC(CO)CC2)CC1,26739070,528696,2015849.0,,275592,-0.4980999999999949,439.601,0.004143964,0.011053476,0.0228171,0
C#CCC(C)(C)C(=O)N1CC[C@@H](CNC(=O)C2=CN=C3ON=C(C)C3=C2)C1,2049291,3478640,46320.0,,275592,2.15902,368.437,0.001070603,0.00090262,0.0205,0
CN1C=NC(C=CC(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)C2=C3C=CC=CN3N=C2)=C1,7181416,24626298,2781973.0,,275592,2.0329999999999995,404.474,0.001903229,0.029057735,0.029833333,0
CC1CCC2=C(C1)SC=C2C(=O)NC[C@H]1C=C[C@@H](NC(=O)C2(CCF)CCC2)C1,26559073,6632,13328133.0,,275592,4.193500000000003,418.578,0.004255421,0.002826937,0.031458333,0
CC1=CC(=O)N(CCC(=O)N2CCCC(O)(CN(C)C(=O)C3CCCCCC3)C2)C=N1,22491444,19199494,63019.0,,275592,1.7241199999999994,432.565,0.001881987,0.016895388,0.0105,0
CC1=C(C(=O)N2CCC3(CN(C(=O)CC4=C(C)N=CS4)C3)C2)C(=O)NN=C1,16737312,2994766,3626571.0,,275592,0.7604399999999998,387.465,0.002850653,0.002338039,0.023,0
CC(OC1=CC=CC=C1C#N)C(=O)N1CCC(C)(NC(=O)C2=CN=CN2)C1,4689385,58904,149768.0,,275592,1.46968,367.409,0.001796819,0.001024726,0.013666667,0
CCCN(CCNC(=O)C1=CC(CN(C)C)=CC=C1)C(=O)C1=CC=C(CSC)O1,2131465,2015808,15598.0,,275592,3.4864000000000024,417.575,0.008345348,0.007637703,0.03530303,0
CC(=O)N1CCC(C(=O)N2[C@H]3CC[C@@H]2CN(C(=O)C(C)(C)C2CCC(O)CC2)C3)CC1,6940053,3731072,16828.0,,275592,2.024,433.593,0.000260011,0.001167581,0.019916667,0
CCN(C(=O)C1=CC(S(C)(=O)=O)=CO1)C1CCN(C(=O)[C@H](C)NC(C)=O)CC1,3694345,2242453,26288054.0,,275592,0.6608,413.496,0.00109032,0.0008213,0.013625,0
CCCC1=NOC(CCC(=O)N2CCC(C)(CNC(=O)C3CNC(=O)CC3(C)C)C2)=N1,4689389,24655538,46126.0,,275592,1.4718000000000009,433.553,0.000688143,0.011112117,0.028511905,0
"CC1=NN=C(COCC(=O)N2CCCC[C@H]2CNC(=O)[C@@H]2C[C@@H]3C=C[C@H]2CC3)S1 |&1:20,22,25|",2797764,22954231,3657405.0,,275592,2.46272,418.563,0.000954259,0.00242781,0.018685714,0
C=CC(C)CC(=O)N1CC2(NC(=O)C3=NN(CC(F)(F)F)C(C)=C3)CCC1CC2,26393272,2794583,3898318.0,,275592,3.2194200000000013,412.456,0.002281324,0.004299998,0.025416667,0
"COC(=O)[C@@H]1CCCC[C@@H]1C(=O)N1C[C@@H]2C[C@]2(NC(=O)C2=CC=CC(N3C=NC=N3)=N2)C1 |&1:4,9|",26991829,4814099,20240201.0,,275592,0.9723999999999988,438.488,0.000753805,0.00528169,0.0187,0
CCC1=CC=C(CCCC(=O)N[C@H]2CCN(C(=O)C3=NN(C)N=C3)[C@@H]2C)C=C1,24222994,2792366,2085468.0,,275592,2.1195999999999997,383.496,0.056426427,0.019079008,0.00925,0
"COC1=CC=C2N=C(O)C(C(=O)N3C[C@@H](F)C[C@H](NC(=O)C4=CN=CC=N4)C3)=CC2=C1 |&1:14,17|",22802453,1469,550122.0,,275592,1.7216,425.42,0.018511726,0.011372538,0.032,0
NC(=O)NCCCC(=O)N1CCC(CO)C(NC(=O)CC2=CC=C([N+](=O)[O-])C=C2)C1,11481577,4112,9901.0,,275592,-0.0885999999999973,421.454,0.006806853,0.011021144,0.032598413,0
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](CNC(=O)CC2=CC(O)=CN=C2)C2=CC=CC=C2)CC1,7765594,2795808,3646993.0,,275592,3.765800000000002,423.557,0.017564741,0.028082036,0.022883333,0
O=C(NC1(CNC(=O)[C@@H]2[C@H]3COC[C@H]32)CCCCCC1)C1=CC(N2CCCC2)=CC=N1,268736,3479005,33598.0,,275592,2.5131999999999994,426.561,0.004445669,0.003160306,0.012125,0
CCC1=C(C(=O)N[C@@H]2CCC[C@@H]2NC(=O)C2C=CCCC2)C=CN1,986399,3478410,10936555.0,,275592,2.700500000000001,329.444,0.007788031,0.012792473,0.013,0
CC(NC(=O)C1=CSC(C2=CN=CC=N2)=N1)[C@H]1CCCN1C(=O)C=CS(C)=O,22451764,2217476,24222149.0,,275592,1.6016,419.532,0.02510013,0.018292239,0.021,0
CC(C)(C)C1=CC=C(C(=O)N2CC=CC(NC(=O)C3=CC=C(Cl)C(F)=C3F)C2)N=C1,11456686,3008239,22813342.0,,275592,4.121300000000003,433.886,0.007222719,0.003778732,0.008666667,0
CC1=CC=CC(C(=O)N2CC(CNC(=O)C3=CC(Cl)=CN=C3)(C(N)=O)C2)=C1Cl,7098254,2090417,2787602.0,,275592,2.05432,421.284,0.006908202,0.006363605,0.01675,0
COC1(C(=O)NC[C@H](C)N(C)C(=O)C2=C(F)NN=C2)CCCCC1,3547077,22499875,2156500.0,,275592,1.474799999999999,340.399,0.003632015,0.001906497,0.0054,0
"COC(F)C(=O)N1C[C@@H](C)[C@@H](NC(=O)C2(C3CC3)CC2)C1 |&1:8,10|",26033743,3017321,17430407.0,,275592,1.0816999999999997,298.358,0.229458835,0.000698394,0.00975,0
COC1=NC=C(C(=O)NC2(CNC(=O)C3CN4CCN3CC4)CCC2)C=C1Cl,7637526,10255431,2014509.0,,275592,0.5121000000000004,407.902,0.001677591,0.003552139,0.0578,0
CC1=C(C(F)(F)F)C(C(=O)NCCOCCNC(=O)C2(C)CC2(F)F)=NN1,9062739,3099469,18829408.0,,275592,1.64482,398.332,0.002619379,0.0025431,0.058309524,0
CC1=NC(C(=O)NC[C@]2(F)C[C@@H](NC(=O)C(CC(C)C)C(C)C)C2)=CC=C1C#N,26360099,3748739,461885.0,,275592,3.2967000000000013,402.514,0.002398787,0.004351512,0.049916667,0
CCCC(C)(CC)C(=O)NCCCN(C)CCCNC(=O)C1=C(C(C)C)N=CS1,11309297,3579595,4077703.0,,275592,4.040900000000002,424.655,0.00769125,0.091209937,0.056266667,0
CCCCSCC(=O)NC1CCOC(C2CCN(C(=O)C3=CC=C(F)C=C3)CC2)C1,22090564,464,98819.0,,275592,3.875000000000002,436.593,0.004022704,0.018041774,0.018239935,0
COC1=CC=C(C(=O)NC2CC3CCC2(NC(=O)C2=CSC(C)=C2)C3)C=C1[N+](=O)[O-],25758549,2283,2103567.0,,275592,3.444320000000002,429.498,0.003254389,0.002754554,0.025083333,0
CC1=CC(C(=O)NC[C@]2(F)C[C@@H](NC(=O)C3=COC(C(N)=O)=C3)C2)=NN1C1=CC=CC=C1,26361731,176410,13740261.0,,275592,1.9031199999999997,439.447,0.014117959,0.013199128,0.047,0
CC(C)N(CCNC(=O)[C@H]1COC(=O)N1)C(=O)C1CCOC(C)(C)C1,7430351,2791114,3388868.0,,275592,0.6532000000000011,355.435,0.000285896,6.05e-05,0.015416667,0
CC1=CC=C(F)C=C1C1(C(=O)N2[C@H]3CC[C@@H]2CN(C(=O)C2=CN4N=CC=C4C=C2)C3)CC1,6940053,3645971,3689377.0,,275592,3.3290200000000016,432.499,0.006102839,0.007000234,0.029025,0
"C=C[C@@H]1OCC[C@H]1C(=O)N1C[C@@H](C)[C@H](CCNC(=O)C2=C(C)C=C(CO)O2)C1 |&1:2,6,&2:11,13|",24375074,3741365,22127699.0,,275592,1.88582,390.48,0.000800557,0.00098232,0.0208,0
COC1=CC=C(CC(=O)NCCCNC(=O)CN2N=C(C)N=C2C)C=C1OC(F)F,57205,3661609,13132222.0,,275592,1.3701399999999997,425.436,0.006038254,0.014461264,0.023166667,0
CCN(CC(=O)N1CC2(CCC(NC(=O)C3(C(C)(F)F)CC3)CC2)C1)C1=CC=CC=C1,26058796,21606259,2015089.0,,275592,3.835700000000002,433.543,0.010065596,0.00520969,0.034592857,0
CC[C@H](C)[C@H](O)C(=O)NCC1(C(C)(C)C)CCN(C(=O)C2=COC=N2)C1,26360011,2988856,2223528.0,,275592,2.0762,365.474,0.004822866,0.001265722,0.017,0
"CCC(C(=O)N1C[C@H](C)C[C@@H](NC(=O)C2CCC3=CC=CC=C3CC2)C1)N(CC)CC |&1:7,10|",26579714,11994751,3550994.0,,275592,3.6552000000000016,427.633,0.02381044,0.07408758,0.032682143,0
O=C(C1=CSC(Br)=C1)N1CCCOC(CNC(=O)C2(O)CCCC2)C1,22130184,244693,42762.0,,275592,2.1630000000000003,431.352,0.001378966,0.000352781,0.0144,0
COC(=O)CCCC(=O)N[C@@H](CNC(=O)C1=CC=C2CNC(=O)C2=C1)C1=CC=CC=C1,9065497,3034821,58151.0,,275592,1.8606,423.469,0.002472424,0.002595968,0.011,0
C=C(CCNC(=O)C1=CC=C(N)C(F)=C1)CNC(=O)C1=CN=CN=C1C(C)C,26629890,1386243,71546.0,,275592,2.4274000000000004,385.443,0.002377817,0.001868339,0.00815,0
CCCC(OC)C(=O)NCCN(CC1CC1)C(=O)COC(C)CC,5559673,8441432,3101228.0,,275592,1.9714000000000005,342.48,0.004784685,0.001813837,0.0175,0
CC(CNC(=O)CC1=CC=C2N=CC=CC2=C1)NC(=O)C1(C2=CC(F)=CC=C2)CC1,2049724,3124062,2809501.0,,275592,3.269100000000001,405.473,0.084590481,0.034426391,0.009333333,0
CCC(CC)(CCNC(=O)C1=CC=C(O)C=N1)NC(=O)C1CCS(=O)(=O)C1(C)C,27142338,26045012,2791464.0,,275592,1.7954,425.551,0.003515986,0.016756826,0.017666667,0
"NCC1(C2=NOC=C2C(=O)N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)CC1 |&1:11,13|",4691665,24229091,,,240690,2.229,333.338,0.008792302,0.031930176,0.0245,0
"CC(C)(CF)C1=NC=C(C(=O)N2CCCC2CNC(=O)[C@@H]2CCCC[C@H]2O)O1 |&1:20,25|",2113588,26308465,26285140.0,,275592,2.1936000000000004,395.475,0.002502634,0.001475215,0.009583333,0
COCC(COC)C(=O)NC[C@H]1C[C@@H](NC(=O)C(CC2CCCO2)C(F)(F)F)C1,22693246,3480830,2794635.0,,275592,1.6539999999999992,424.46,0.000825913,0.004856986,0.046735714,0
CC1=NN(C2CCOC2)C=C1C(=O)N[C@H]1C[C@@H]1NC(=O)C1=C(C)ON=C1C,2111476,11664,9381278.0,,275592,1.0584600000000006,373.413,0.003123839,0.001204099,0.009,0
O=C(C1=NOCC1)N1CC2(C1)CN(C(=O)C1=CN=C3NC(=O)NC3=C1)C2,6782113,11899336,3478910.0,,275592,-0.6880999999999986,356.342,0.002395076,0.015604058,0.02775,0
C=CCC(C)(C)C(=O)N(C)CC1CCCCN1C(=O)C(C)C1=CNC2=CC=CC=C12,8101552,81697,3727623.0,,275592,4.713200000000004,409.574,0.011573062,0.010536175,0.042041667,0
CC1=CC=C(C2=NOC(C(=O)N(C)CC(O)CNC(=O)C3=C(C)N(C4CC4)C=C3)=C2)C=C1,11604822,537417,16559271.0,,275592,2.957740000000001,436.512,0.006256502,0.01701877,0.01265,0
CC(C)NC(=O)C(=O)NCCCNC(=O)CCCCC(=O)C1=CC=CC=C1,57205,3569407,63193.0,,275592,1.5767999999999995,375.469,0.001743262,0.004841978,0.0234,0
"N#CC1=CC=C(O)C(C(=O)N[C@@H]2CCC[C@H](CNC(=O)[C@H]3CC[C@H](C(N)=O)CC3)C2)=C1 |&1:11,15|",22950817,3738774,3618438.0,,275592,1.9603799999999996,426.517,0.000405636,0.003667691,0.025,0
O=C1COC2=CC(C(=O)N3CCC(O)(CNC(=O)C4=CC=CC=C4)CC3)=CC=C2N1,8387061,32621,974.0,,275592,1.4145999999999987,409.442,0.001136595,0.00092642,0.008166667,0
CC1=C(C(=O)N2CCC(C3=C(C)N=CS3)CC2)SC(NC(=O)C(C)(C)C)=C1,27026783,42170,,,22,4.825840000000004,405.589,0.002383824,0.003808745,0.044333333,0
CCN(CCNC(=O)CNC(C)=O)C(=O)CC1(OC)CCCCC1,3017587,26379679,641.0,,275592,0.8266000000000009,341.452,0.000814359,0.000460122,0.009333333,0
"CN(C)C(=O)C#CC(=O)N(C)[C@@H]1C[C@H]2C[C@@H]1N(C(=O)C(F)(F)C(F)(F)F)C2 |&1:11,13,15|",27209458,3525114,52791.0,,275592,0.7234000000000003,395.328,0.000759613,0.001911378,0.0484,0
CC(=NO)C1=CC(C(=O)NCC2CCCCN2C(=O)C2(CF)CCOCC2)=CNC1=O,2036633,19199628,2018380.0,,275592,1.4502999999999997,436.484,0.001920375,0.004017003,0.02172619,0
C=CCCCNC(=O)C1CC(C2=CC=CC=C2C)=NO1,3013159,8936913,,,11,2.5704200000000004,272.348,0.00706824,0.007135268,0.021,0
CC(C)(CCC(=O)N1CCC(CO)(NC(=O)C2=CSC=C2F)C1)[N+](=O)[O-],6947245,3727648,3482187.0,,275592,1.4159000000000002,387.433,0.001290825,0.00048798,0.018780303,0
"CC(C)(C)OC(=O)NC[C@@H]1C[C@H]2CN(C(=O)C(C)(C)OC3=CC=C(Cl)C=C3)C[C@@H]12 |&1:9,11,28|",26384584,1742,,,527,4.116600000000004,422.953,0.016337335,0.001008553,0.023555556,0
"CC1=CC=C(O)C(C(=O)N2CCC[C@@H](NC(=O)C(C(C)C)N3C=C(C)C=N3)[C@H]2C)=C1 |&1:13,27|",22244398,3898260,13715.0,,275592,3.212140000000001,412.534,0.007199508,0.015187967,0.0123,0
CCCN(CCNC(=O)C[C@H](NC(C)=O)C(N)=O)C(=O)CN1CC(=O)N(C)C1=O,2131465,2990447,3745625.0,,275592,-2.3846999999999934,412.447,0.001066276,0.002244924,0.077733333,0
"CN(C)C(=O)CCCC(=O)NCC1=CC(CN(C)C(=O)[C@@H]2C[C@H]2C2CCC2)=CC=C1 |&1:20,22|",8150885,2217463,22132734.0,,275592,2.9559000000000006,413.562,0.014274297,0.009722161,0.020428571,0
COCC1(CNC(=O)C2=CC=C3CCOC3=C2)CCCN1C(=O)C(=O)C1=CC=C(O)C=C1,17588174,3049786,3593563.0,,275592,1.9473999999999996,438.48,0.007822413,0.001994986,0.008,0
COCC(C)(OC)C(=O)N[C@@H](CNC(=O)CN1N=CC(C#N)=C1N)C1CCCCC1,4411696,10993612,6921372.0,,275592,0.5697800000000024,420.514,0.003679608,0.005784991,0.015766667,0
"CCCC(C)(CC)C(=O)N[C@@H]1CCCCC[C@H]1NC(=O)C1=C2N(C)C=CN2N=C1 |&1:10,16|",22811434,3101132,4077703.0,,275592,3.436500000000001,401.555,0.030187266,0.03379317,0.0146,0
NC1=CC=NC(C(=O)NCC2CCC3(CCC3)C2NC(=O)C2=NC=NC(O)=C2)=C1,26058523,2014112,3564917.0,,275592,1.2680999999999991,396.451,0.007019287,0.005332651,0.0205,0
"COC(=O)C1=CC=CC(C(=O)N2C[C@@H]3CC[C@]3(NC(=O)CS(=O)(=O)N(C)C)C2)=C1C |&1:13,16|",26050213,3771556,3748561.0,,275592,0.3938200000000011,437.518,0.000275125,0.000689814,0.003342857,0
"O=C(CN1CCCCCCC1=O)NC[C@@H]1CC[C@@H]1NC(=O)CCCCCCCC1CC1 |&1:14,17|",26356792,17434749,180870.0,,275592,3.9308000000000014,433.637,0.017202546,0.025103148,0.093416667,0
CCSCCC(=O)N1CCN(C(=O)C2=C3CCCC3=CO2)CC12CCC2,8141258,214455,15159346.0,,275592,3.1186000000000016,376.522,0.004042208,0.002809904,0.0284,0
CCN1N=C(C(=O)NCC[C@H]2CCN(C(=O)CCSC3=CC=C(C#N)C=C3)C2)C=C1C,7430444,3014058,2205522.0,,275592,3.233900000000002,439.585,0.00295086,0.00388082,0.0439,0
CN1C=CN=C1SCC(=O)NC1CC(NC(=O)C2=C(O)C3=CC=CC=C3C=C2)C1,45194,11408618,15536.0,,275592,2.448200000000001,410.499,0.005306033,0.022413808,0.021,0
CC1=CC(C(=O)NC[C@@H](NC(=O)[C@H](O)C(C)C)C2=CC=CC=C2)=C2C=C(F)C=CC2=N1,8513320,2048226,2787266.0,,275592,3.286520000000001,423.488,0.005035811,0.017360452,0.0081,0
CCCC[C@H](C)C(=O)N(CCC)C1CCN(C(=O)[C@H]2CCCO2)C1,2231546,2991926,2017994.0,,275592,2.8312000000000017,338.492,0.001625914,0.000765069,0.021375,0
O=C(NCC1CN(C(=O)C2=C(F)C=C(F)C(Cl)=C2)C2CC12)C1=CC2=C(C=CS2)N1,26393250,2800640,3005708.0,,275592,4.0515000000000025,435.883,0.00712816,0.001499145,0.019,0
CCN1N=C(C)C(C(=O)N2CCC[C@H](NC(=O)C3=CC(O)=CC=N3)C2)=C1C,2243456,2167511,2334472.0,,275592,1.6550399999999998,371.441,0.001475491,0.004191461,0.0255,0
"COCC1(C(=O)N2C[C@@H]3C[C@H]2[C@@H]3NC(=O)[C@H](C)NC(=O)C2=CC=CO2)CC=CC1 |&1:8,10,11|",26336993,3692879,26036338.0,,275592,1.0962,401.463,0.015372976,0.00076386,0.01275,0
CCN1CCN(CC(=O)N2CC(CNC(=O)C=CC3CC3)OC(C)(C)C2)CC1,11995746,23915741,2017199.0,,275592,0.7123000000000024,392.544,0.032659588,0.003003779,0.0085,0
CC(C)N1C=CC(CC(=O)N[C@@H]2CCN(C(=O)C3CC(=O)N(C4=CNN=C4)C3)C2)=N1,69487,9318734,24555080.0,,275592,0.4998000000000012,413.482,0.002281993,0.001615669,0.0205,0
CCCC(C(=O)NCC(C)(C)NC(=O)C1=CC=C(N)C2=CC=NC=C12)C1=CC=CC=C1,3831154,9159,26356378.0,,275592,4.025500000000001,418.541,0.008653166,0.01635187,0.02,0
"CC1CN(C(=O)CCCNC(N)=O)CC2(CCN(C(=O)[C@@H]3C[C@H]4CC[C@@H]3O4)CC2)O1 |&1:20,22,25|",24673718,9901,22129952.0,,275592,0.610900000000002,422.526,9.48e-05,0.000105571,0.01575,0
C#CCOCC(=O)N(C)C[C@H]1CCCCN1C(=O)CN(C)CC(C)(C)C,17569921,19667279,2016402.0,,275592,1.4536000000000004,365.518,0.004287338,0.004612973,0.028633333,0
CCCC[C@H](C)C(=O)NCCCCCCNC(=O)C1=CC=C(CC)C(CC)=C1,57206,3739356,2991926.0,,275592,5.044100000000005,388.596,0.011751289,0.188425111,0.084533333,0
CC1=NC(C2=CC=C(F)C=C2)=CC=C1C(=O)NC1(CNC(=O)C=CC2=CC=CN=C2)CC1,3593128,23026385,2801992.0,,275592,3.6831200000000015,430.483,0.004141408,0.019545029,0.007,0
"C=CC1=CC(C(=O)N[C@@H]2COC[C@H]2N2CCN(C(=O)C3=CSC=C3)CC2)=CC(F)=C1 |&1:8,12|",26538315,32702,3771093.0,,275592,2.4854000000000003,429.517,0.006602472,0.004243477,0.012,0
C/C=C/CC(CC)C(=O)N[C@@H](C)CN1C=C(C(C)(C)C(=O)O)N=N1,11294042,24060422,3643513.0,,280190,2.1374,336.436,0.000976269,0.000342894,0.013,0
CCC1=C(C(=O)NCC[C@@H]2CCCN2C(=O)C2=CN=C(Cl)C=C2N)OC=N1,2795950,3525454,3595752.0,,275592,2.2923,391.859,0.001014634,0.001759289,0.02,0
CSC1=CC=CC(F)=C1C(=O)NCC[C@@H](C)NC(=O)C1=CN=C(C2=CC=CC=C2)C=N1,7191045,10821348,11391335.0,,275592,3.943000000000003,438.528,0.010000436,0.004245197,0.013,0
CO[C@H]1C[C@@H](CNC(=O)C2=CC=C(O)C=C2F)N(C(=O)C(C)C2=CCCC2)C1,25960897,3478754,199025.0,,275592,2.6234,390.455,0.001247709,0.001129632,0.019,0
"CC(=O)NC(C(=O)N[C@H]1C[C@H]2CC[C@@H]1N2C(=O)C1(C#N)CCC1)C(C)C |&1:8,10,13|",24654101,14677,2437462.0,,275592,1.0890800000000005,360.458,0.002010238,0.000334189,0.008,0
CC(=O)N[C@@H](C(=O)N1CCC(CCCNC(=O)C2(COC(C)C)CC2)CC1)C(C)(C)C,8018138,11167291,3760720.0,,275592,2.8774000000000006,437.625,0.007287773,0.00696057,0.018857143,0
COC1(CNC(=O)C2(C3=CC=CC=C3)CC(C)=NO2)CCN(C(=O)OC(C)(C)C)C1,22467918,26335140,,,22,2.8203000000000014,417.506,0.019847487,0.016170609,0.037333333,0
CC1=CC(C)=C(C(=O)N2CCCC(NC(=O)CC3=CC=C4OC=CC4=C3)CC2)C(C)=N1,7752836,3047293,24542048.0,,275592,4.106660000000003,419.525,0.002365198,0.004122087,0.0364,0
CN(CC(C)(C)CNC(=O)C1SCCCS1)C(=O)C1=CC(O)=CC(Cl)=N1,9319593,3627273,3008283.0,,275592,2.8512000000000013,417.984,0.009970686,0.014181658,0.057166667,0
CCC1(C2=CC=C(C(=O)NCC3CN(C(=O)C(O)CCSC)C(C)(C)C3)C=C2)CC1,26537160,68072,24813778.0,,275592,3.599100000000002,432.63,0.007681784,0.030774531,0.015914286,0
COCCCOCCC(=O)NC[C@H]1C[C@@H](O)CN1C(=O)C1CCCC2=C1N=CS2,11604533,15741794,7408784.0,,275592,1.084200000000001,425.551,0.000893424,0.000541946,0.01125,0
O=C(NCC(NC(=O)C1CCCCS1(=O)=O)C1=CC=C(F)C=C1F)C1=CNN=N1,187106,417953,10990079.0,,275592,0.6375,427.433,0.004105729,0.010650589,0.022952381,0
CC1=CN=C(C(=O)N2CCC(CN(C)C(=O)CC3=C(F)C(O)=CC=C3)CC2)C=C1Cl,2233518,3648971,3033630.0,,275592,3.4414200000000017,433.911,0.031339412,0.032821899,0.022666667,0
CC1=CN=C(C(=O)N2C[C@@H]3C[C@]3(CNC(=O)C3=CC=CC(C4CC4)=C3)C2)C=C1C,27069074,24591580,3728929.0,,275592,3.4679400000000022,389.499,0.009382328,0.004490932,0.051083333,0
CC1=NN(C2=CC=C(C(=O)NCC3CCN3C(=O)C3=NN(CC#N)C=C3)C=C2)C=C1,3592668,237119,9381579.0,,275592,1.5452999999999992,403.446,0.002090489,0.00172453,0.032,0
CN(CC(=O)NC1C=CCN(C(=O)C2=CSC(C(F)(F)F)=N2)C1)C1CCC1,11456686,3608886,2803451.0,,275592,2.1430000000000007,402.442,0.009234068,0.00611841,0.027,0
